GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
250173836002,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,722,480.0,1.0262733626,Forest,Google,0.5,-1.0,-1.0,0.473690159569734,0.864583333333333,0.864583333333333,0.460416666666667,0.460416666666667,0.07380073800738,0.09574149795552,0.720430107526882,0.41875,0.360215053763441,0.064337936636881,0.113401917431635,0.276910797125618,13.75,0.735209752599498,75,91.0,,0.41875,0.0
250173836003,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2142,2040.0,1.4990680849,Forest,Google,0.5,-1.0,-1.0,0.332710847683124,0.336764705882353,0.336764705882353,0.162745098039216,0.162745098039216,0.064139941690962,0.083208573004491,0.463414634146341,0.316666666666667,0.231707317073171,0.064337936636881,0.113401917431635,0.276910797125618,6.5,0.605234851201147,99,91.0,,0.148529411764706,0.168137254901961
250173836004,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1865,1749.0,2.1627157756,Forest,Google,0.5,-1.0,-1.0,0.315380978692138,0.286449399656947,0.286449399656947,0.080198722498226,0.080198722498226,0.019501625135428,0.025299405581096,0.75250501002004,0.429388221841052,0.37625250501002,0.064337936636881,0.113401917431635,0.276910797125618,1.56,0.516672642524202,100,91.0,,0.091480846197827,0.337907375643225
250173837001,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,980,695.0,1.3141838445,Forest,Google,0.5,-1.0,-1.0,0.313572665766012,0.110791366906475,0.110791366906475,0.22158273381295,0.22158273381295,0.031712473572939,0.041140506256785,0.828947368421053,0.453237410071942,0.414473684210526,0.029321304080377,0.05168167146978,0.239701039992723,5.19,0.581749731086411,100,91.0,,0.155395683453237,0.297841726618705
250173837002,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,576,772.0,0.4117299269,Forest,Google,0.5,-1.0,-1.0,0.286742085066888,0.325129533678756,0.325129533678756,0.026490066225166,0.026490066225166,0.0,0.0,0.340277777777778,0.253886010362694,0.170138888888889,0.029321304080377,0.05168167146978,0.239701039992723,8.4,0.639297239153819,97,91.0,,0.163212435233161,0.090673575129534
250173837003,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2662,2888.0,1.8537951277,Forest,Google,0.5,-1.0,-1.0,0.310497495177176,0.291204986149585,0.291204986149585,0.121537396121884,0.121537396121884,0.031159838430467,0.040423574180066,0.50025974025974,0.333448753462604,0.25012987012987,0.029321304080377,0.05168167146978,0.239701039992723,8.58,0.642524202223019,95,91.0,,0.236149584487535,0.097299168975069
250173837004,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1090,826.0,0.7508925562,Forest,Google,0.5,-1.0,-1.0,0.287948345962893,0.23365617433414,0.23365617433414,0.105326876513317,0.105326876513317,0.0,0.0,0.467140319715808,0.318401937046005,0.233570159857904,0.029321304080377,0.05168167146978,0.239701039992723,6.09,0.597884546432413,100,91.0,,0.112590799031477,0.205811138014528
250173838001,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1984,2178.0,1.8984192616,Forest,Google,0.5,-1.0,-1.0,0.285978197557947,0.23921028466483,0.23921028466483,0.004132231404959,0.004132231404959,0.0,0.0,0.825649622799665,0.452249770431589,0.412824811399832,0.017185638931428,0.030291372539829,0.235656893362845,1.99,0.52438149874507,100,91.0,,0.278236914600551,0.174012855831038
250173838002,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1106,801.0,0.7991980743,Forest,Google,0.5,-1.0,-1.0,0.315273513391626,0.198501872659176,0.198501872659176,0.172236503856041,0.172236503856041,0.090909090909091,0.117936117936118,0.658385093167702,0.397003745318352,0.329192546583851,0.017185638931428,0.030291372539829,0.235656893362845,5.68,0.590534241663679,100,91.0,,0.198501872659176,0.198501872659176
250173838003,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,910,850.0,1.0048462376,Forest,Google,0.5,-1.0,-1.0,0.278578436624352,0.101176470588235,0.101176470588235,0.106007067137809,0.106007067137809,0.078212290502793,0.101464593084705,0.501766784452297,0.334117647058824,0.250883392226148,0.017185638931428,0.030291372539829,0.235656893362845,4.17,0.563463607027608,100,91.0,,0.097647058823529,0.236470588235294
250173838004,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1397,1593.0,1.3143728995,Forest,Google,0.5,-1.0,-1.0,0.32867257120363,0.433772755806654,0.433772755806654,0.092366901860167,0.092366901860167,0.01068090787717,0.013856312921733,0.806122448979592,0.446327683615819,0.403061224489796,0.017185638931428,0.030291372539829,0.235656893362845,4.51,0.569558981713876,100,91.0,,0.252981795354677,0.193345888261142
250173838005,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,959,1063.0,0.4493256406,Forest,Google,0.5,-1.0,-1.0,0.299930393572728,0.164628410159925,0.164628410159925,0.049858889934149,0.049858889934149,0.070044709388972,0.090868812180287,0.627871362940276,0.385700846660395,0.313935681470138,0.017185638931428,0.030291372539829,0.235656893362845,10.1,0.669774112585156,91,91.0,,0.161806208842897,0.223894637817498
250173839021,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2183,2471.0,3.3116265268,Forest,Google,0.5,-1.0,-1.0,0.262671165293755,0.126669364629704,0.126669364629704,0.041278834479968,0.041278834479968,0.030367231638418,0.039395327530921,0.695950583390529,0.410360178065561,0.347975291695264,0.037751964468739,0.066541536476815,0.217579970285922,-3.51,0.42577984940839,100,91.0,,0.223391339538648,0.186968838526912
250173839022,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1342,1468.0,2.0342739007,Forest,Google,0.5,-1.0,-1.0,0.294397976673271,0.269754768392371,0.269754768392371,0.125340599455041,0.125340599455041,0.034571062740077,0.044848946257397,0.664399092970522,0.399182561307902,0.332199546485261,0.037751964468739,0.066541536476815,0.217579970285922,-1.84,0.455718895661527,100,91.0,,0.266348773841962,0.13283378746594
250173839023,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1471,2053.0,2.6441433041,Forest,Google,0.5,-1.0,-1.0,0.315605389746588,0.406721870433512,0.406721870433512,0.06078431372549,0.06078431372549,0.029616724738676,0.038421696958282,0.868061874431301,0.464685825621042,0.434030937215651,0.037751964468739,0.066541536476815,0.217579970285922,-2.0,0.45285048404446,100,91.0,,0.172430589381393,0.292255236239649
250173839031,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1307,1317.0,1.9602983851,Forest,Google,0.5,-1.0,-1.0,0.341124947368304,0.328777524677297,0.328777524677297,0.084282460136674,0.084282460136674,0.071428571428571,0.092664092664093,1.09047619047619,0.521640091116173,0.545238095238095,0.023389413212967,0.041226132583661,0.257412247455606,2.07,0.525815704553603,100,91.0,,0.231586940015186,0.290053151100987
250173839032,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1358,1258.0,1.2636442156,Forest,Google,0.5,-1.0,-1.0,0.260666310067741,0.1939586645469,0.1939586645469,0.0,0.0,0.025,0.032432432432432,0.383938393839384,0.277424483306836,0.191969196919692,0.023389413212967,0.041226132583661,0.257412247455606,2.45,0.532628182144138,100,91.0,,0.136724960254372,0.140699523052464
250173839041,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,853,962.0,0.7685615548,Forest,Google,0.5,-1.0,-1.0,0.275780566658436,0.092515592515593,0.092515592515593,0.022935779816514,0.022935779816514,0.0,0.0,0.526984126984127,0.345114345114345,0.263492063492063,0.110310763531591,0.194433529449859,0.257412247455606,2.66,0.536392972391538,100,91.0,,0.100831600831601,0.244282744282744
250173839042,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,798,962.0,0.647246569,Forest,Google,0.5,-1.0,-1.0,0.339676906280551,0.354469854469854,0.354469854469854,0.0,0.0,0.0,0.0,1.004166666666667,0.501039501039501,0.502083333333333,0.110310763531591,0.194433529449859,0.257412247455606,3.74,0.555754750806741,99,91.0,,0.377338877338877,0.123700623700624
250173839043,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1427,1039.0,1.4988635649,Forest,Google,0.5,-1.0,-1.0,0.3104053710258,0.019249278152069,0.019249278152069,0.059672762271415,0.059672762271415,0.075,0.097297297297297,1.009671179883946,0.502406159769009,0.504835589941973,0.110310763531591,0.194433529449859,0.257412247455606,0.83,0.503585514521334,100,91.0,,0.048123195380173,0.454282964388835
250173839044,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2012,2157.0,5.8630917872,Forest,Google,0.5,-1.0,-1.0,0.317161132067088,0.330551692165044,0.330551692165044,0.171998145572554,0.171998145572554,0.038125496425735,0.049460103471223,0.698425196850394,0.411219286045433,0.349212598425197,0.110310763531591,0.194433529449859,0.257412247455606,-8.52,0.335962710648978,100,91.0,,0.195642095503013,0.21557719054242
250173840031,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,40,0.0,2.0185075788,Forest,Google,0.5,-1.0,-1.0,0.213119752471291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022091310751105,0.038938099800939,0.184374488341773,9.36,0.656507708856221,95,91.0,,0.0,0.0
250173840032,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,937,1058.0,2.5921508479,Forest,Google,0.5,-1.0,-1.0,0.218817357753514,0.081285444234404,0.081285444234404,0.09360076408787,0.09360076408787,0.0,0.0,0.247641509433962,0.198487712665406,0.123820754716981,0.022091310751105,0.038938099800939,0.184374488341773,-4.83,0.402115453567587,100,91.0,,0.088846880907372,0.109640831758034
250173840033,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2782,3251.0,0.6848957268,Forest,Google,0.5,-1.0,-1.0,0.313698709500851,0.545370655183021,0.545370655183021,0.223797780517879,0.223797780517879,0.009980988593156,0.012948309526256,0.273902821316614,0.215010765918179,0.136951410658307,0.022091310751105,0.038938099800939,0.184374488341773,1.73,0.519720329867336,99,91.0,,0.108581974776992,0.106428791141187
250173840034,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1940,1335.0,2.2636898748,Forest,Google,0.5,-1.0,-1.0,0.271679669572244,0.245692883895131,0.245692883895131,0.057677902621723,0.057677902621723,0.0,0.0,0.740547588005215,0.425468164794008,0.370273794002608,0.022091310751105,0.038938099800939,0.184374488341773,-2.81,0.438329150233058,100,91.0,,0.19250936329588,0.232958801498127
250173840041,Framingham,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1459,1421.0,1.4768977382,Forest,Google,0.5,-1.0,-1.0,0.320842430447385,0.402533427163969,0.402533427163969,0.109499637418419,0.109499637418419,0.086705202312139,0.112482424621153,0.605649717514124,0.377199155524279,0.302824858757062,0.011286681715576,0.019893882441563,0.256266335162669,1.42,0.514162782359268,100,91.0,,0.223786066150598,0.153413089373681
250173851011,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2575,2939.0,4.3553991919,Forest,Google,0.5,-1.0,-1.0,0.306326418891625,0.451854372235454,0.451854372235454,0.085811965811966,0.085811965811966,0.017951425554382,0.023288335854334,0.546842105263158,0.353521605988431,0.273421052631579,0.039631988676575,0.069855263356023,0.241046360025469,-1.63,0.459483685908928,100,100.0,,0.198707043211977,0.154814562776455
250173851021,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1522,1154.0,2.2204794828,Forest,Google,0.5,-1.0,-1.0,0.250195663637393,0.008665511265165,0.008665511265165,0.2,0.2,0.005089058524173,0.006602021869197,0.390361445783132,0.280762564991335,0.195180722891566,0.03540750052378,0.062409189053112,0.241046360025469,-1.92,0.454284689852994,100,100.0,,0.174176776429809,0.106585788561525
250173851022,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1387,1419.0,1.6721746881,Forest,Google,0.5,-1.0,-1.0,0.33420947651557,0.275546159267089,0.275546159267089,0.34620886981402,0.34620886981402,0.075738125802311,0.0982548659057,0.610669693530079,0.379140239605356,0.30533484676504,0.03540750052378,0.062409189053112,0.241046360025469,0.23,0.492828970957332,100,100.0,,0.16138125440451,0.217758985200846
250173851023,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2063,2360.0,6.7975417123,Forest,Google,0.5,-1.0,-1.0,0.242689226516983,0.15593220338983,0.15593220338983,0.053123671908202,0.053123671908202,0.017925736235595,0.023255009170502,0.45679012345679,0.313559322033898,0.228395061728395,0.03540750052378,0.062409189053112,0.241046360025469,-7.98,0.345643599856579,100,100.0,,0.202542372881356,0.111016949152542
250173852011,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,2837,2733.0,5.630960733199999,Forest,Google,0.5,-1.0,-1.0,0.308022560283049,0.279180387852177,0.279180387852177,0.080193957478553,0.080193957478553,0.0,0.0,0.836693548387097,0.455543358946213,0.418346774193548,0.091331269349845,0.160980311261653,0.274626502127488,-4.69,0.404625313732521,100,100.0,,0.166117819246249,0.289425539699963
250173852031,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1326,1236.0,2.1238140841,Forest,Google,0.5,-1.0,-1.0,0.313783314230125,0.189320388349515,0.189320388349515,0.113268608414239,0.113268608414239,0.085483870967742,0.110897994768962,1.066889632107023,0.516181229773463,0.533444816053512,0.033987226277372,0.059905816529209,0.207194344218388,-2.23,0.448727142344926,100,100.0,,0.217637540453074,0.298543689320388
250173852032,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1811,1904.0,1.4369785755,Forest,Google,0.5,-1.0,-1.0,0.280043389280567,0.200105042016807,0.200105042016807,0.058886509635974,0.058886509635974,0.041095890410959,0.053313587560163,0.634334763948498,0.38813025210084,0.317167381974249,0.033987226277372,0.059905816529209,0.207194344218388,0.84,0.503764790247401,100,100.0,,0.205882352941176,0.182247899159664
250173852033,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,1660,1470.0,1.6676976949,Forest,Google,0.5,-1.0,-1.0,0.304767515288695,0.318367346938775,0.318367346938775,0.148299319727891,0.148299319727891,0.143117593436645,0.185666067161053,0.256410256410256,0.204081632653061,0.128205128205128,0.033987226277372,0.059905816529209,0.207194344218388,3.14,0.544998207242739,100,100.0,,0.087755102040816,0.116326530612245
250173852041,Ashland,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,3357,3431.0,3.764311581,Forest,Google,0.5,-1.0,-1.0,0.315756895061216,0.362576508306616,0.362576508306616,0.10233918128655,0.10233918128655,0.039738704409363,0.051552913828363,0.649519230769231,0.393762751384436,0.324759615384615,0.054760423148724,0.096520611462589,0.207194344218388,2.48,0.533166009322338,100,100.0,,0.276304284465171,0.117458466919265
250173861001,Sherborn,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,372,832.0,1.351487775,Forest,Google,0.5,-1.0,-1.0,0.258765892544985,0.106971153846154,0.106971153846154,0.045673076923077,0.045673076923077,0.05892547660312,0.076443861539182,0.708418891170431,0.414663461538462,0.354209445585216,0.0,0.0,0.197980706063087,-1.96,0.453567586948727,100,100.0,,0.212740384615385,0.201923076923077
250173861002,Sherborn,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,340,2275.0,0.9353909526,Forest,Google,0.5,-1.0,-1.0,0.265489867459884,0.132747252747253,0.132747252747253,0.037362637362637,0.037362637362637,0.062660944206008,0.081289873564552,0.860179885527392,0.462417582417582,0.430089942763696,0.0,0.0,0.197980706063087,-4.52,0.407673001075654,100,100.0,,0.344615384615385,0.117802197802198
250173861003,Sherborn,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,81,1299.0,0.35683955,Forest,Google,0.5,-1.0,-1.0,0.272848519085877,0.200153964588145,0.200153964588145,0.027713625866051,0.027713625866051,0.060766182298547,0.07883180406298,0.698039215686274,0.41108545034642,0.349019607843137,0.0,0.0,0.197980706063087,0.11,0.490677662244532,100,100.0,,0.206312548113934,0.204772902232487
250173871001,Holliston,Massachusetts,MA,Middlesex County,"Boston, MA--NH",4309006,MA Congressional District 5,991,825.0,5.741984589599999,Forest,Google,0.5,-1.0,-1.0,0.30352262436298,0.055757575757576,0.055757575757576,0.132121212121212,0.132121212121212,0.043583535108959,0.056540802303514,1.217741935483871,0.549090909090909,0.608870967741935,0.039902998236331,0.070332944259782,0.227634294492789,-3.18,0.431695948368591,100,100.0,,0.157575757575758,0.391515151515151
